price,rooms,area,floor,District,longitude,latitude,building size (floors)
1200,3,60.0,4,Senamiestis,25.287693,54.683127,4
1400,5,119.32,3,Antakalnis,25.312009,54.705407,3
1900,3,150.0,3,Senamiestis,25.287693,54.683127,4
1490,2,100.0,1,Senamiestis,25.2921767,54.6776383,3
900,2,43.0,4,Senamiestis,25.26602,54.686825,5
950,2,44.0,2,Užupis,25.3094597,54.6829015,3
400,1,25.15,8,Naujamiestis,25.2611411,54.6675994,8
600,2,53.0,9,Lazdynėliai,25.2148876,54.666674,9
700,2,56.0,2,Filaretai,25.305906651536606,54.6843502,8
2500,4,131.86,2,Naujamiestis,25.264768,54.680141,9
1300,3,101.67,5,Naujamiestis,25.264768,54.680141,7
700,2,58.0,1,Užupis,25.2923965,54.6805074,3
2700,4,136.0,4,Senamiestis,25.2835375,54.6766768,5
2500,4,143.0,2,Užupis,25.2923965,54.6805074,2
285,1,19.0,4,Naujamiestis,25.2629171,54.6806792,5
1800,3,103.0,1,Žvėrynas,25.2575115,54.6932759,3
800,2,50.0,3,Šnipiškės,25.2817254,54.6949273,3
560,2,32.55,2,Senamiestis,25.2897244,54.6793386,2
620,1,32.0,1,Naujamiestis,25.264768,54.680141,3
1700,2,118.86,15,Šnipiškės,25.2706146,54.6975998,27
1200,3,125.0,4,Lazdynai,25.2148876,54.666674,5
870,2,53.0,4,Senamiestis,25.287693,54.683127,7
550,2,52.0,7,Pašilaičiai,25.2316746,54.7314012,9
750,2,91.0,1,Senamiestis,25.287693,54.683127,5
550,1,28.33,1,Justiniškės,25.2219966,54.7167438,10
990,2,82.88,19,Šnipiškės,25.2706146,54.6975998,27
750,2,40.0,1,Senamiestis,25.287693,54.683127,4
1399,2,58.0,3,Šnipiškės,25.273601,54.697375,5
480,1,27.0,1,Žirmūnai,25.3050482,54.7157121,5
950,2,65.0,7,Naujamiestis,25.26530721591329,54.6913369,9
1500,3,102.26,2,Senamiestis,25.287693,54.683127,5
690,3,67.0,3,Fabijoniškės,25.246433,54.731814,9
1950,4,131.0,4,Senamiestis,25.2824605,54.6865081,4
1350,2,59.04,3,Užupis,25.3008276,54.6812167,4
1750,3,89.0,1,Žvėrynas,25.2534295,54.6949413,4
1300,4,150.0,5,Senamiestis,25.287693,54.683127,5
550,1,27.0,5,Naujamiestis,25.254835,54.670731,6
480,1,42.0,4,Pašilaičiai,25.2164886,54.7385893,9
200,1,20.0,1,Lazdynėliai,25.2158687,54.6671298,1
4500,3,90.0,4,Senamiestis,25.2964286,54.6765474,4
650,2,24.0,2,Viršuliškės,25.2249903,54.7072538,7
280,1,15.0,3,Lazdynai,25.2164788,54.6787988,5
1100,4,130.0,1,Naujininkai,25.2738665,54.6659553,1
1000,2,54.0,1,Burbiškės,25.2709531,54.6518753,5
850,3,80.0,3,Šnipiškės,25.2725536,54.7004606,5
300,2,36.0,3,Antakalnis,25.312009,54.705407,5
400,2,42.0,2,Antakalnis,25.312009,54.705407,5
